Source_Name,Frac_Variability,Unc_Frac_Variability
J1829.2-5813,1.2088053,0.28575474
J1829.3+5402,0.30923143,0.12903696
J1829.5+4845,0.24268588,0.0657591
J1829.9+3934,0.0,10.0
J1830.0-5225,0.6206251,0.28162563
J1830.0+1324,0.45603243,0.17433551
J1830.1+0617,1.6390821,0.4005589
J1830.2-4443,1.0449862,0.2515436
J1830.7-2713,0.0,10.0
J1831.9+3820,0.0,10.0
J1832.6-5658,0.2145379,0.098746404
J1833.6-2103,0.5215907,0.12335058
J1834.2+3136,0.0,10.0
J1834.7-5858,0.77810925,0.30764383
J1835.5+1349,0.4099472,0.3028348
J1836.4+3137,0.38021547,0.15597476
J1836.5+1948,0.0,10.0
J1837.0+5347,0.20174511,0.14038897
J1837.3+1052,0.6217889,0.22392924
J1837.4-1646,0.103562005,0.787327
J1838.0-5959,0.40868527,0.2633319
J1838.4-6023,0.46789074,0.4716622
J1838.8+4802,0.50657266,0.12383987
J1838.9-3457,0.25342223,0.16665855
J1839.6-7107,0.88411874,0.23540978
J1840.6-5545,2.1307085,0.52500725
J1841.0+6115,0.7929775,0.2268964
J1841.3+2909,0.0,10.0
J1841.8+3218,0.633465,0.1882609
J1842.3+6810,0.39136028,0.16700907
J1842.4-5840,0.89219123,0.28200197
J1842.4+7613,0.5167953,0.29788154
J1843.4-4835,0.0,10.0
J1843.8-2011,0.31058308,0.23087746
J1844.4+1547,0.4664448,0.12235383
J1844.8-3248,0.0,10.0
J1844.9+5709,0.0,10.0
J1845.0+1613,0.040859006,1.750554
J1846.7+7238,0.70763874,0.343032
J1847.6+5219,0.33347246,0.2920627
J1848.1-4230,0.13357292,0.47225562
J1848.4+3217,1.0370508,0.24790247
J1848.5+6537,0.7394946,0.3082137
J1848.5+3243,1.0107474,0.24157369
J1848.6-2711,0.20808029,0.283216
J1848.9+4247,0.39660016,0.21843368
J1849.2-1647,0.0,10.0
J1849.2+6705,0.8418547,0.19912487
J1849.3-6447,0.0,10.0
J1849.4+2745,0.5920814,0.18566602
J1849.4-4313,0.37188998,0.106083006
J1850.1-0758,0.2143699,0.29893133
J1850.5+2631,0.0,10.0
J1851.5+3406,0.5889071,0.27572206
J1852.4+4856,0.8716242,0.20912965
J1853.8+6714,0.0,10.0
J1854.6-6007,0.0,10.0
J1855.8-2028,0.99227506,0.38829175
J1857.9+0313,0.3292296,0.23223512
J1858.1-1821,0.0,10.0
J1858.1+7318,0.09572349,0.29471564
J1858.3-2511,0.44120753,0.12031483
J1858.3+4321,0.0,10.0
J1858.5+0640,0.0,10.0
J1858.7+5708,0.3931432,0.26292998
J1859.0+2329,0.0,10.0
J1901.7-5140,0.0,10.0
J1902.4-0629,0.0,10.0
J1902.9-6748,0.5750309,0.14038505
J1903.2+5540,0.1688289,0.04548937
J1904.1+3627,0.560084,0.17924725
J1906.7+5419,0.21105285,0.25210294
J1907.2+0126,0.40403762,0.24071485
J1907.7-1232,0.0,10.0
J1909.5+3511,0.43893397,0.5462778
J1909.7-2140,0.2305622,0.45154032
J1910.0-2453,0.5751184,0.3590793
J1911.2-2006,0.5490405,0.13132377
J1911.4-1908,0.42677864,0.16445251
J1911.5+0311,0.0,10.0
J1912.0+1612,0.8831348,0.30840605
J1912.1-0803,0.59187764,0.15256399
J1912.4-1222,0.5119527,0.14413285
J1912.4+3738,0.0,10.0
J1912.7-1250,0.41575208,0.38403362
J1913.0-8009,0.866296,0.20888731
J1913.2+0512,0.16471662,0.727033
J1913.4-3629,0.83082557,0.22492678
J1913.9+4439,0.2733373,0.20543313
J1915.3+1149,0.039468326,0.5111946
J1916.7-1516,1.0859591,0.29636803
J1917.7-6442,0.26863,0.6884165
J1917.7-1921,0.20566292,0.058539074
J1917.7-6930,0.7544628,0.22856674
J1918.1+3752,0.6616488,0.29519093
J1918.2-4111,0.22515257,0.06359805
J1919.2+0618,0.0,10.0
J1921.3-1231,0.1766903,0.10711995
J1921.7+5817,0.0,10.0
J1921.8-1607,0.44266662,0.13148877
J1922.2+2314,0.37569946,0.24765426
J1922.5-7453,0.40765575,0.1539389
J1923.4-2503,0.0,10.0
J1923.5-2104,1.7405744,0.4115615
J1924.2-1549,0.21106923,0.9103169
J1924.3-5458,0.0,10.0
J1924.8-2914,0.62656784,0.15197374
J1925.0+2815,0.1216469,0.19833489
J1925.1-3358,0.70157903,0.2901442
J1925.1-1019,0.0,10.0
J1925.7+1227,0.84317195,0.21997982
J1925.8-2220,0.0,10.0
J1926.1+2059,0.0,10.0
J1926.8+6154,0.37960726,0.10521784
J1927.5+6117,0.32483163,0.0977569
J1929.4+6146,0.0,10.0
J1930.3+0911,0.20262067,0.1716019
J1931.1+0937,0.40840524,0.10699108
J1931.3-1556,0.0,10.0
J1933.2-4539,0.5193025,0.15507014
J1933.3+0726,0.24203542,0.110878184
J1933.9-1025,0.45201918,0.49917084
J1934.2+6002,0.0,10.0
J1934.3-2419,0.0,10.0
J1934.3+6541,1.4608192,0.35135517
J1934.5+6139,0.3544615,0.5454695
J1936.9-4720,0.5069656,0.14886901
J1937.0+8354,0.0,10.0
J1937.2-3958,0.4128654,0.11433932
J1937.2-4217,0.0,10.0
J1939.5-1525,1.2249486,0.35076606
J1939.8-4928,0.42341682,0.20375843
J1941.3-6210,0.7057669,0.1674747
J1941.7+7218,1.1884204,0.3074758
J1942.1+4011,0.70216775,0.22663398
J1942.5-5827,0.23698659,0.34011635
J1942.7+1033,0.2783638,0.0792429
J1942.8-3512,0.5224361,0.3021364
J1944.0+2117,0.3403203,0.21230534
J1944.2+3921,0.18096808,0.18981065
J1944.4-4523,0.22161616,0.31979436
J1944.9-2143,0.7029516,0.18377589
J1945.1-4007,0.94041836,0.29357174
J1945.5-0153,0.37788218,0.38004562
J1946.0-3112,0.19645967,0.11187304
J1946.0+0937,0.0,10.0
J1948.3+1207,0.37115335,0.26270002
J1949.0+1314,0.24539079,0.1569914
J1949.4+1247,1.369501,0.46408045
J1949.5+7311,0.41004714,0.19391046
J1949.5+0906,0.49325842,0.17595081
J1950.6+3456,0.0,10.0
J1950.8+1211,0.0,10.0
J1951.8-0511,1.0063614,0.30020532
J1953.0+7651,0.0,10.0
J1953.0-7025,0.0,10.0
J1954.6-1122,0.68954825,0.17170936
J1954.9-5640,0.15619576,0.20239432
J1955.1-1604,0.37557155,0.14928174
J1955.2+1358,1.0487539,0.25933948
J1955.4+5132,0.7716579,0.19898182
J1955.7+0214,0.0,10.0
J1956.1+0234,0.1831941,0.72337484
J1957.1-3231,0.48426476,0.17809857
J1958.0-3845,0.37951842,0.0930507
J1958.1+2438,0.0,10.0
J1958.1-0711,0.66941047,0.30116302
J1958.3-3010,0.38442352,0.11958138
J1959.0+3844,0.5610168,0.18552256
J1959.1-4247,1.1685122,0.28130785
J1959.7-4725,0.070695706,0.116869524
J2000.0+4214,1.1182026,0.31490526
J2000.0+6508,0.58065265,0.13761206
J2000.3-2930,0.0,10.0
J2000.6-1328,0.44761837,0.16906948
J2000.9-1748,0.5010638,0.12709221
J2001.2+4353,1.182404,0.2803578
J2001.5-0818,0.7023935,0.30789328
J2001.7+7040,0.30791956,0.1538488
J2001.9-5737,0.0,10.0
J2002.4-7119,0.20702408,0.34436885
J2002.6+6302,0.0,10.0
J2005.1+7003,0.5998531,0.17345808
J2005.2-1822,0.58153546,0.25979865
J2005.5+7752,0.51677626,0.12460039
J2005.8+6424,0.830377,0.23211156
J2005.9-2309,0.9504266,0.2311748
J2007.2-1433,0.0,10.0
J2007.2+6607,0.67234963,0.1841487
J2007.3-7728,0.7917027,0.21630493
J2007.9-4432,0.45934463,0.12324674
J2009.4-4849,0.4167669,0.10323263
J2009.9+3544,0.72637886,0.2815334
J2010.0+0726,0.0,10.0
J2010.0+7229,0.29938975,0.08011268
J2011.6-1546,0.5098795,0.24025276
J2012.0+4629,0.6529149,0.15674162
J2012.2-1646,0.75473917,0.19307417
J2013.0-3717,0.29430738,0.28918183
J2014.3-0047,0.55040157,0.19546126
J2014.5+0648,0.0,10.0
J2015.0+1621,0.11204938,0.3937855
J2015.2-0137,0.09079735,0.1052331
J2015.3-1432,0.79518473,0.37938136
J2015.4+6556,0.37073228,0.2806879
J2015.5+3710,0.3778963,0.0959445
J2016.3-2331,0.0,10.0
J2016.3-0903,0.3090726,0.09796358
J2017.5-4113,0.490573,0.25782183
J2017.5-3753,0.90865755,0.40955043
J2018.5+3852,0.19612537,0.16097118
J2021.9+0629,0.33288205,0.17374319
J2022.0-7224,0.0,10.0
J2022.3-4513,0.39671358,0.11467484
J2022.5+7612,0.3699977,0.097656645
J2023.2+3153,0.25143132,0.21997684
J2023.4+4127,0.22711189,0.2837686
J2023.6-1139,0.24655294,0.08621583
J2023.6-0123,0.16733392,0.16556953
J2023.8-4828,0.0,10.0
J2024.4-0847,0.16294456,0.1693271
J2024.6-3252,0.5307897,0.13941923
J2024.7-2328,0.58385986,0.32405087
J2024.8-6459,1.0269154,0.28308687
J2025.2+0317,0.67696613,0.17261356
J2025.3-2231,0.0,10.0
J2025.3+3341,0.6032699,0.15394618
J2025.6-0735,0.7866691,0.18584028
J2026.0-2845,0.47085872,0.23776013
J2026.1+7645,0.0,10.0
J2026.6+3449,0.0,10.0
J2029.1-1839,0.0,10.0
J2029.5+4925,0.7607465,0.19032
J2030.2-0620,1.2769206,0.33868042
J2030.4-0502,0.3934575,0.45532927
J2030.5-1439,0.015916537,5.286995
J2030.8-6959,0.43410024,0.30356956
J2030.9-1621,0.0,10.0
J2030.9+1935,0.29417148,0.11851755
J2031.1-2615,0.0,10.0
J2031.2-4121,1.9659287,0.48487058
J2031.8+1619,0.42940533,0.27592227
J2032.0+1219,0.6041881,0.18958552
J2033.7+6308,0.29558203,0.27994236
J2034.6+1154,0.5470225,0.15707283
J2034.8-4200,0.4313788,0.1872759
J2034.9-0450,0.32508892,0.26857722
J2035.4+1056,1.223462,0.28910342
J2035.9+4901,0.25893041,0.16882268
J2036.4+6553,0.37489796,0.13557772
J2036.9-3329,0.30363336,0.22503968
J2037.9-0504,0.0,10.0
J2038.7+5117,0.6821905,0.18419571
J2039.0-1046,0.19289674,0.061121657
J2039.3+2150,0.46129018,0.28169268
J2039.5+5218,0.0,10.0
J2040.0-5737,0.0,10.0
J2040.1-4621,0.0,10.0
J2040.2-7115,0.0,10.0
J2040.2-2506,0.0,10.0
J2040.5-1705,0.6829195,0.18564877
J2041.8-7319,0.0,10.0
J2041.9-3735,0.16824745,0.29566297
J2042.1+2427,0.24721368,0.17386319
J2042.6+1629,0.54151934,0.32912374
J2042.7-5415,0.0,10.0
J2042.7-0155,0.0,10.0
J2043.7+0000,0.39052138,0.23068753
J2044.0+1036,1.1336237,0.3357537
J2045.1-2346,0.0,10.0
J2046.6-1012,0.0,10.0
J2046.8-4258,0.7202676,0.27913257
J2047.1-7400,0.0,10.0
J2047.9-3122,0.4291571,0.2564282
J2048.6-6804,0.11957903,0.25049165
J2049.0+1647,0.45505735,0.35236344
J2049.7-0036,0.0,10.0
J2049.9+1002,0.41637322,0.11468163
J2049.9-2453,1.0823603,0.47819304
J2050.0+0408,0.16238667,0.10706676
J2050.4-2627,0.96024215,0.24600208
J2052.2-5533,1.1227041,0.26879144
J2052.5+0810,0.0,10.0
J2053.8+2922,0.32519475,0.12225922
J2054.0+7024,0.0,10.0
J2054.5+4731,0.28978294,0.53867656
J2054.8+0015,0.305964,0.30101717
J2055.4-0020,0.18825494,0.29955578
J2055.4-0504,0.0,10.0
J2055.8+1545,0.68857914,0.2959401
J2056.2-4714,0.50040025,0.11875438
J2056.4-4904,0.15633737,0.8791226
J2056.5-0202,0.691207,0.19441208
J2056.7-3209,0.0,10.0
J2056.7+4939,0.23010845,0.09039508
J2057.4-0723,0.4246357,0.17458828
J2058.8-1442,0.0,10.0
J2100.0+2103,0.7599451,0.31618825
J2101.3+0912,0.0,10.0
J2101.4-2935,0.5661944,0.19024925
J2102.3+4702,0.1729615,0.105481036
J2103.0+0342,0.47539404,0.24233267
J2103.2-2114,0.0,10.0
J2103.4-7816,0.0,10.0
J2103.7-1112,0.1283524,0.10739807
J2103.8-6233,0.21700612,0.06571882
J2104.0-3546,0.6930615,0.18540712
J2104.3-0212,0.16021362,0.6394337
J2104.7+0108,0.5851404,0.48483726
J2105.2-5143,0.37361985,0.36169574
J2106.9+2455,0.9100874,0.394202
J2107.6-4148,0.0,10.0
J2107.9+6006,0.0,10.0
J2108.0+3655,0.16534522,0.22003736
J2108.2-2454,0.46865883,0.14678688
J2108.3-4824,0.2693043,0.32999027
J2108.5+1434,0.6082318,0.17276244
J2108.7-0250,0.0,10.0
J2108.9-6638,0.028162152,0.31010666
J2109.6+0440,0.0,10.0
J2109.8-8618,0.0,10.0
J2110.2-1021,0.19545273,0.43856615
J2110.3+0808,0.8699165,0.22959872
J2110.3+0404,0.39285564,0.339371
J2112.7+0819,0.50252265,0.17464034
J2114.7+3130,0.22697002,0.19305386
J2114.8+2831,0.5803475,0.2047267
J2114.8+2026,0.64555913,0.30263957
J2115.2+1218,0.5413296,0.21143714
J2115.4+2932,0.72145915,0.17236665
J2115.6-4938,0.0,10.0
J2115.8+6753,0.0,10.0
J2115.9-0113,0.29047033,0.20076986
J2116.2+3339,0.357667,0.090126336
J2116.3+1015,0.0,10.0
J2117.4+6159,0.0,10.0
J2117.8-1521,0.0,10.0
J2117.8-3243,0.0,10.0
J2118.0+0019,1.002563,0.36316326
J2118.2+5752,0.90424633,0.26270232
J2118.8-0723,0.53454405,0.2907659
J2119.0-3317,0.3381353,0.2791512
J2119.4+4652,0.0,10.0
J2119.6-1105,1.2136594,0.3023387
J2120.6-1254,0.786499,0.25049073
J2120.6-6114,0.6367449,0.30147973
J2120.7+4428,0.19273162,0.771381
J2121.0+1901,0.14442591,0.051088437
J2123.6+0535,0.45073196,0.1586907
J2123.8-3148,0.24375436,0.42065185
J2126.1-3922,0.45546094,0.2521896
J2126.3-4605,1.2032142,0.28715366
J2126.5+1842,0.33236638,0.4394844
J2127.6-5959,0.43646917,0.43999326
J2127.7+3612,0.41740423,0.11870872
J2130.2-7320,0.25903475,0.45830986
J2130.4-4241,2.573019,0.6247838
J2130.8-6623,0.070187554,0.15453069
J2131.0-2746,0.31943208,0.111083604
J2131.5-0916,0.3353417,0.12509325
J2131.7-2515,0.20127541,0.25956646
J2132.0-5418,0.65258485,0.18504722
J2133.0+2610,0.0,10.0
J2133.1+2529,0.45095283,0.27929625
J2133.6+1439,0.7937366,0.31996888
J2133.9+6646,0.5375623,0.15155609
J2134.2-0154,0.50890994,0.1303177
J2134.3-6511,0.4871212,0.27631587
J2134.5-2130,0.43038896,0.12657301
J2135.3-5006,0.3229282,0.09062416
J2136.2+0032,1.1336799,0.2858948
J2136.2-0642,0.2979182,0.45674655
J2136.5+4259,1.5269886,0.38130882
J2137.4-3209,0.0,10.0
J2138.3+3556,0.0,10.0
J2138.8-2055,0.0,10.0
J2139.2-2214,0.0,10.0
J2139.4-4235,0.55704784,0.13261147
J2139.9+3910,0.4547666,0.23474798
J2140.5-6731,1.0432075,0.30664554
J2141.4+2947,0.69025433,0.46047023
J2141.7-6410,0.9302709,0.22028683
J2141.8-3727,0.43143463,0.12343302
J2142.1+4501,0.0,10.0
J2142.4+3659,0.25138366,0.2916982
J2142.5-2552,0.69948477,0.19469258
J2142.7-0437,0.24317463,0.38357702
J2142.8+1958,0.63129824,0.30231735
J2143.0-5501,0.37755686,0.28330812
J2143.1-3929,0.6499827,0.18527862
J2143.5+1743,0.23855868,0.058158252
J2143.9+3337,0.0,10.0
J2144.2+3132,0.3977927,0.1372672
J2144.3-7802,0.646229,0.23641054
J2144.8-1817,0.0,10.0
J2145.0-3356,0.67785543,0.16440001
J2145.5+1006,0.9009936,0.56754357
J2145.7+0718,0.0,10.0
J2146.4-1528,0.64106345,0.20093492
J2146.5-1344,0.28822762,0.09119372
J2146.8+0425,0.67185,0.26555505
J2147.1+0931,0.7196193,0.17218028
J2147.3-7536,0.7423749,0.17559196
J2148.0-0733,0.23948503,0.24278298
J2148.6+0652,0.57870257,0.17659457
J2148.9-0121,0.0,10.0
J2149.1+6104,0.5289538,0.18317552
J2149.6+0323,0.65751684,0.19267486
J2149.7+1917,0.9880818,0.26439852
J2150.1-1410,0.25194252,0.20138127
J2150.7-1750,0.22011144,0.20028086
J2150.7-2810,1.081249,0.5826768
J2150.8+1118,0.34034476,0.32042176
J2151.4+4156,0.36039883,0.1855125
J2151.7-2749,0.6609467,0.24819286
J2151.8-3027,0.7389846,0.17569935
J2152.0-1205,0.0,10.0
J2152.5+1737,0.258366,0.5116856
J2153.1-0041,0.7281379,0.42544693
J2153.8-1137,0.38194886,0.110255115
J2155.3+6602,0.42007405,0.2731042
J2156.0+1818,0.19930431,0.18895201
J2156.0-6942,0.0,10.0
J2156.3-0036,0.8576263,0.22970621
J2156.9-0854,0.0,10.0
J2157.5+3127,1.1387428,0.26960453
J2158.1-1501,0.26693887,0.088402614
J2158.8-3013,0.2554999,0.06104738
J2159.1-2840,0.35007933,0.1592244
J2159.8-4751,0.9670878,0.26442927
J2200.1+2138,0.61864424,0.18283665
J2200.3+1029,0.0,10.0
J2200.7-2414,0.66482025,0.2267189
J2201.0-5907,0.0,10.0
J2201.5-8339,0.77889156,0.18763514
J2201.5+2950,0.0,10.0
J2201.8+5048,1.1832359,0.2795881
J2201.9-1706,0.0,10.0
J2202.7+4216,0.45894465,0.1084544
J2202.7-5637,0.0,10.0
J2203.4+1725,0.88514644,0.21025518
J2203.6+6751,0.0,10.0
J2204.3+0438,0.37969944,0.1546555
J2204.5+3634,0.6528722,0.5468759
J2205.0+7432,1.0424024,0.3667272
J2206.8-0032,0.6029655,0.15582304
J2207.0+3607,0.34271958,0.71304077
J2207.1+4316,0.55037844,0.2086542
J2207.5-5346,0.49826956,0.1295584
J2207.6+0053,0.7092974,0.29115528
J2208.1-4507,0.0,10.0
J2208.2+0350,0.0,10.0
J2209.4+4329,0.37077165,0.15757428
J2209.7-0451,0.1212206,0.46447664
J2209.8-5028,0.8512651,0.34585217
J2210.8+3203,0.0,10.0
J2211.0-0003,0.0,10.0
J2211.2-1325,0.61654,0.17962076
J2211.4-7040,0.0,10.0
J2212.0+2356,0.0,10.0
J2212.2-7251,0.41675234,0.30737618
J2212.6+2800,0.02861803,0.7118271
J2212.8+0647,0.3543014,0.18498941
J2212.9-2526,0.68657863,0.18170178
J2213.5-4754,0.23789822,0.5001212
J2213.9+5948,0.3844728,0.32522398
J2215.4+0544,0.0,10.0
J2215.4+6105,0.0,10.0
J2216.8+3103,0.24699552,0.36926177
J2216.9+2421,0.4496853,0.13468175
J2218.6+1941,0.3453058,0.41190824
J2219.2+1806,1.0725051,0.25648555
J2219.2-0342,0.9013418,0.23279606
J2220.5+2813,0.0,10.0
J2221.5-5225,0.32364294,0.10300841
J2221.9-3504,1.0027474,0.29494455
J2222.8+1209,0.65891135,0.22356433
J2223.0+6746,0.0,10.0
J2223.3+0102,0.18040596,1.0158808
J2223.4+5814,0.0,10.0
J2224.0-1127,0.4819572,0.4020666
J2224.3+7737,0.0,10.0
J2224.5+0353,0.0,10.0
J2225.5-1114,0.5755992,0.2727748
J2225.6+2120,0.59688866,0.20142925
J2225.7-0457,0.7810599,0.19128205
J2226.5+6901,0.0,10.0
J2226.6+0210,0.0,10.0
J2226.8+0051,0.50326425,0.27408406
J2227.9-3031,0.2979842,0.7141173
J2227.9+0036,0.2353799,0.11764771
J2228.0-4155,0.62980896,0.6048097
J2228.5+2211,0.0,10.0
J2228.6-1636,0.70915,0.22810589
J2229.1+2254,0.0,10.0
J2229.2-6911,0.23005266,0.23779884
J2229.7-0832,0.47326547,0.113171354
J2230.9-7815,0.4615117,0.15627334
J2231.0-4416,0.88860625,0.22105196
J2232.3+6246,0.0,10.0
J2232.6+1143,1.3720764,0.3234312
J2232.6-2023,0.4350425,0.29269454
J2232.8+1334,0.0,10.0
J2233.9-1229,0.0,10.0
J2234.1-2656,0.753921,0.18549222
J2235.1-0623,0.86816484,0.3046611
J2235.3+1818,0.4366147,0.2195577
J2235.3-4836,0.44447216,0.11389114
J2235.8-3627,0.31880757,0.097141914
J2236.2-1706,0.0,10.0
J2236.3+2828,0.41832745,0.10020188
J2236.4-2309,0.4310155,0.13119544
J2236.5-1433,0.7958425,0.18837595
J2236.6+3706,0.8375329,0.37589052
J2237.0-3921,1.4526067,0.35580465
J2239.2-5657,0.0,10.0
J2239.4+5130,0.31196776,0.22554635
J2240.3-1246,0.10121444,1.9582058
J2240.7-4746,0.32136047,0.3367453
J2241.1-4122,0.0,10.0
J2241.2+4120,0.4844637,0.17723432
J2241.3+2943,0.6445939,0.28130743
J2243.4-2544,0.21023947,0.068032034
J2243.5-3931,0.4563557,0.19678454
J2243.7-1231,0.16469614,0.22859788
J2243.8-2510,0.7447217,0.2690012
J2243.9+2021,0.29646382,0.07508379
J2244.2+4057,1.1812329,0.27894595
J2244.6+2502,0.0,10.0
J2244.9-0007,0.0,10.0
J2245.5-1734,0.0,10.0
J2245.9+1544,0.33059517,0.14468908
J2246.7-5207,0.5700119,0.30322433
J2247.4-0001,0.2927034,0.14307766
J2247.5-3700,0.0,10.0
J2247.8+4413,0.22651882,0.16062808
J2248.7-3235,0.5325949,0.15204309
J2248.9+2106,0.62432206,0.20600483
J2249.4-1300,1.6967332,0.41444787
J2249.7-5944,0.41944844,0.24350528
J2249.9+0452,0.52401805,0.4306069
J2250.0-1250,2.0852263,0.4920986
J2250.0+3825,0.3837392,0.13523334
J2250.4-4206,0.4698507,0.1532176
J2250.4+1748,0.520107,0.21554616
J2250.7-2806,0.82368046,0.19657968
J2251.2+5550,1.1543105,0.3791941
J2251.5-4928,0.71620053,0.1876595
J2251.7-3208,0.2823073,0.4852846
J2252.0+4031,0.24894403,0.09432967
J2252.6+1245,0.41054243,0.52413136
J2253.2-1232,0.71567565,0.2100091
J2253.3+3233,0.4714806,0.4279799
J2253.7+1405,0.79089695,0.34008446
J2253.9+1609,0.8533719,0.20116921
J2254.2+4305,0.0,10.0
J2254.8-2725,0.6638783,0.21088973
J2255.2+2411,0.19057225,0.08336184
J2256.0-2740,0.23987332,0.086219706
J2256.4-7119,0.0,10.0
J2256.6-2011,0.0,10.0
J2256.7+1307,0.30791768,0.5324466
J2257.5+0748,0.39026788,0.36606282
J2258.1-2759,0.9717978,0.2302963
J2258.3-3643,0.47272035,0.19403361
J2258.4-5524,0.0,10.0
J2258.5-8247,0.43651804,0.14805986
J2259.7-3549,0.3026091,0.17861478
J2259.8-1552,0.548676,0.16321644
J2300.1+4053,0.0,10.0
J2300.3+3136,0.0,10.0
J2300.7-2645,1.0904331,0.33454412
J2300.8-0736,0.0,10.0
J2300.9+7108,0.24837112,0.81709653
J2301.0-0158,0.7678204,0.188049
J2302.8-1841,0.20610088,0.38432634
J2304.3+0618,0.6825359,0.25373137
J2304.6+3704,0.44129342,0.13627806
J2306.6-1105,0.0,10.0
J2307.4-1206,0.0,10.0
J2307.6+1451,0.97503316,0.26392335
J2308.9+1111,0.49026716,0.2547001
J2309.7-3632,0.0,10.0
J2311.0+0205,0.8150646,0.20419534
J2311.0+3425,0.84381133,0.19968769
J2311.7+2604,0.9135469,0.247635
J2311.8+4541,0.33560428,0.32642692
J2312.5+7241,0.7985133,0.24880989
J2313.4-6922,0.5087307,0.38707918
J2313.5+3945,0.8977023,0.22712284
J2313.9-4501,0.2938602,0.15866333
J2314.0+1445,0.15445125,0.16737774
J2315.6-5018,0.5649369,0.16936184
J2316.9-5210,0.0,10.0
J2317.0+3756,0.52787495,0.3266358
J2317.4-4533,0.42245778,0.13828379
J2318.2+1915,0.57354844,0.15868883
J2319.1-4207,0.0,10.0
J2319.6-0456,0.16309363,0.81464523
J2319.7+1609,0.0,10.0
J2320.8-0823,0.7485426,0.2878467
J2321.0-6308,0.0,10.0
J2321.4+5111,0.31800807,0.18961896
J2321.5-1619,0.5673599,0.18476304
J2321.7-6438,0.8607245,0.21312486
J2321.9+3204,0.811894,0.19308457
J2321.9+2734,0.14718151,0.11650537
J2322.1+4440,0.02660892,3.2884037
J2322.6-0735,1.1884632,0.32440057
J2322.7+3436,0.16057637,0.21608824
J2322.8-4916,0.37862337,0.12711307
J2323.5-0317,0.60004544,0.14294711
J2323.6-0617,1.1747638,0.28781015
J2323.8+4210,0.2136635,0.06784105
J2324.7-4041,0.4021177,0.11656859
J2324.7+0801,0.30482453,0.11914189
J2325.2-2010,0.49446267,0.3634273
J2325.2+3957,0.38076714,0.10151259
J2325.4-4800,0.36115292,0.102578886
J2325.4-3559,0.4222982,0.1055787
J2325.6+1644,0.42357713,0.26003858
J2325.7+1821,0.46718046,0.1816455
J2325.9+6206,0.0,10.0
J2326.2+0113,1.2286702,0.34465677
J2326.9-0201,0.0,10.0
J2327.3+4717,0.0,10.0
J2327.4+0444,0.36392993,0.26130065
J2327.5-3259,0.545998,0.20943314
J2327.5+0939,0.799033,0.19314139
J2328.3-4036,0.5321091,0.12970942
J2329.0+0832,0.3970945,0.21985036
J2329.2+3755,0.20829326,0.12641637
J2329.3-4955,1.0361711,0.24438123
J2329.3-4733,0.7245601,0.20967741
J2329.7+6101,0.3242699,0.15620537
J2329.7-2118,0.0,10.0
J2330.2+7759,0.5845464,0.17710516
J2330.3-2332,0.0,10.0
J2330.3-2948,0.0,10.0
J2330.5+1102,0.6196911,0.19469015
J2330.6-3726,0.18547875,0.1686456
J2331.0-2147,0.8446694,0.20695733
J2331.1-1653,0.71067786,0.30234075
J2331.3-1558,0.8151184,0.29138508
J2331.5-0258,0.73091346,0.3578105
J2332.1-4118,0.0,10.0
J2333.4-0133,0.538088,0.28991997
J2334.2+0736,0.99118686,0.2648344
J2334.8+1432,0.7852355,0.19905129
J2334.9-2346,0.33441144,0.14533235
J2335.4-0128,1.0142072,0.2785454
J2336.5-7622,0.4575836,0.18435457
J2336.6+2356,0.0,10.0
J2336.6-4115,0.73308986,0.18423831
J2336.9-5859,0.19236423,0.6841919
J2338.0-0230,0.6443546,0.16315758
J2338.1+0325,0.19512388,0.45357645
J2338.9+2124,0.33427522,0.16258197
J2339.2-7403,0.31822386,0.1315932
J2339.3-2656,0.6758803,0.30762327
J2339.6+0242,0.6543656,0.2196118
J2340.5+3854,0.0,10.0
J2340.8+8015,0.076108925,0.07270593
J2341.8-2917,0.0,10.0
J2343.6+3438,0.48961756,0.1956424
J2343.7-5624,0.75246096,0.24613257
J2343.9+0546,0.123751394,0.3351681
J2345.2-1555,0.74270874,0.17560449
J2346.7+0705,0.17739241,0.10014744
J2346.7+8008,0.2636543,0.14864212
J2347.0+5141,0.23237097,0.06452709
J2347.9+5436,0.29275504,0.1794868
J2348.0-1630,0.744623,0.17781876
J2348.1-4934,0.84209096,0.32605746
J2348.3-6049,0.28213412,0.5950857
J2349.2+4535,0.96266395,0.2912697
J2349.4+0534,0.64757186,0.23131391
J2350.6-3005,0.50866884,0.16757195
J2350.9-1416,0.0,10.0
J2351.3-7559,0.32611766,0.14331327
J2352.0+1750,0.4782953,0.15575731
J2352.9+3031,0.57563126,0.3380451
J2353.1-4806,0.32454363,0.24904759
J2353.5+6646,0.27780348,0.29170212
J2353.5-1457,0.0,10.0
J2353.7-3037,0.16600192,0.19950216
J2353.8-3911,0.0,10.0
J2354.1+2720,0.0,10.0
J2354.1-0958,0.42284697,0.41356894
J2354.6+4554,0.0,10.0
J2354.9+8151,0.26235783,0.1985313
J2355.7-3351,0.35028797,0.13632405
J2356.2+4036,0.0,10.0
J2357.0-4840,0.0,10.0
J2357.4-0152,0.4376779,0.18420787
J2357.4-1718,0.0,10.0
J2357.8-5311,1.1368427,0.27692437
J2358.0-4601,0.5401745,0.17009144
J2358.1-2853,0.0,10.0
